date,authority,alpha_3,alpha_2,population_2018,cases,deaths
2020-03-08,Argentina,ARG,AR,44494502.0,1,1
2020-03-07,Argentina,ARG,AR,44494502.0,6,0
2020-03-06,Argentina,ARG,AR,44494502.0,1,0
2020-03-04,Argentina,ARG,AR,44494502.0,1,0
2020-04-27,Armenia,ARM,AM,2951776.0,62,1
2020-04-26,Armenia,ARM,AM,2951776.0,69,0
2020-04-25,Armenia,ARM,AM,2951776.0,81,1
2020-04-24,Armenia,ARM,AM,2951776.0,73,3
2020-04-23,Armenia,ARM,AM,2951776.0,50,0
2020-04-22,Armenia,ARM,AM,2951776.0,72,0
2020-04-21,Armenia,ARM,AM,2951776.0,62,2
2020-04-20,Armenia,ARM,AM,2951776.0,48,2
2020-04-19,Armenia,ARM,AM,2951776.0,43,0
2020-04-18,Armenia,ARM,AM,2951776.0,47,1
2020-04-17,Armenia,ARM,AM,2951776.0,42,1
2020-04-16,Armenia,ARM,AM,2951776.0,48,1
2020-04-15,Armenia,ARM,AM,2951776.0,72,3
2020-04-14,Armenia,ARM,AM,2951776.0,26,1
2020-04-13,Armenia,ARM,AM,2951776.0,46,0
2020-04-12,Armenia,ARM,AM,2951776.0,30,2
2020-04-11,Armenia,ARM,AM,2951776.0,16,1
2020-04-10,Armenia,ARM,AM,2951776.0,40,1
2020-04-09,Armenia,ARM,AM,2951776.0,28,1
2020-04-08,Armenia,ARM,AM,2951776.0,20,0
2020-04-07,Armenia,ARM,AM,2951776.0,11,1
2020-04-06,Armenia,ARM,AM,2951776.0,52,0
2020-04-05,Armenia,ARM,AM,2951776.0,34,0
2020-04-04,Armenia,ARM,AM,2951776.0,73,3
2020-04-03,Armenia,ARM,AM,2951776.0,92,1
2020-04-02,Armenia,ARM,AM,2951776.0,39,0
2020-04-01,Armenia,ARM,AM,2951776.0,50,0
2020-03-31,Armenia,ARM,AM,2951776.0,58,0
2020-03-30,Armenia,ARM,AM,2951776.0,0,0
2020-03-29,Armenia,ARM,AM,2951776.0,52,2
2020-03-28,Armenia,ARM,AM,2951776.0,43,0
2020-03-27,Armenia,ARM,AM,2951776.0,39,1
2020-03-26,Armenia,ARM,AM,2951776.0,25,0
2020-03-25,Armenia,ARM,AM,2951776.0,71,0
2020-03-24,Armenia,ARM,AM,2951776.0,4,0
2020-03-23,Armenia,ARM,AM,2951776.0,30,0
2020-03-22,Armenia,ARM,AM,2951776.0,24,0
2020-03-21,Armenia,ARM,AM,2951776.0,14,0
2020-03-20,Armenia,ARM,AM,2951776.0,7,0
2020-03-19,Armenia,ARM,AM,2951776.0,37,0
2020-03-18,Armenia,ARM,AM,2951776.0,26,0
2020-03-17,Armenia,ARM,AM,2951776.0,22,0
2020-03-16,Armenia,ARM,AM,2951776.0,10,0
2020-03-15,Armenia,ARM,AM,2951776.0,7,0
2020-03-14,Armenia,ARM,AM,2951776.0,7,0
2020-03-13,Armenia,ARM,AM,2951776.0,2,0
2020-03-12,Armenia,ARM,AM,2951776.0,3,0
2020-03-02,Armenia,ARM,AM,2951776.0,0,0
2020-03-01,Armenia,ARM,AM,2951776.0,1,0
2020-02-29,Armenia,ARM,AM,2951776.0,0,0
2020-02-28,Armenia,ARM,AM,2951776.0,0,0
2020-02-27,Armenia,ARM,AM,2951776.0,0,0
2020-02-26,Armenia,ARM,AM,2951776.0,0,0
2020-02-25,Armenia,ARM,AM,2951776.0,0,0
2020-02-24,Armenia,ARM,AM,2951776.0,0,0
2020-02-23,Armenia,ARM,AM,2951776.0,0,0
2020-02-22,Armenia,ARM,AM,2951776.0,0,0
2020-02-21,Armenia,ARM,AM,2951776.0,0,0
2020-02-20,Armenia,ARM,AM,2951776.0,0,0
2020-02-19,Armenia,ARM,AM,2951776.0,0,0
2020-02-18,Armenia,ARM,AM,2951776.0,0,0
2020-02-17,Armenia,ARM,AM,2951776.0,0,0
2020-02-16,Armenia,ARM,AM,2951776.0,0,0
2020-02-15,Armenia,ARM,AM,2951776.0,0,0
2020-02-14,Armenia,ARM,AM,2951776.0,0,0
2020-02-13,Armenia,ARM,AM,2951776.0,0,0
2020-02-12,Armenia,ARM,AM,2951776.0,0,0
2020-02-11,Armenia,ARM,AM,2951776.0,0,0
2020-02-10,Armenia,ARM,AM,2951776.0,0,0
2020-02-09,Armenia,ARM,AM,2951776.0,0,0
2020-02-08,Armenia,ARM,AM,2951776.0,0,0
2020-02-07,Armenia,ARM,AM,2951776.0,0,0
2020-02-06,Armenia,ARM,AM,2951776.0,0,0
2020-02-05,Armenia,ARM,AM,2951776.0,0,0
2020-02-04,Armenia,ARM,AM,2951776.0,0,0
2020-02-03,Armenia,ARM,AM,2951776.0,0,0
2020-02-02,Armenia,ARM,AM,2951776.0,0,0
2020-02-01,Armenia,ARM,AM,2951776.0,0,0
2020-01-31,Armenia,ARM,AM,2951776.0,0,0
2020-01-30,Armenia,ARM,AM,2951776.0,0,0
2020-01-29,Armenia,ARM,AM,2951776.0,0,0
2020-01-28,Armenia,ARM,AM,2951776.0,0,0
2020-01-27,Armenia,ARM,AM,2951776.0,0,0
2020-01-26,Armenia,ARM,AM,2951776.0,0,0
2020-01-25,Armenia,ARM,AM,2951776.0,0,0
2020-01-24,Armenia,ARM,AM,2951776.0,0,0
2020-01-23,Armenia,ARM,AM,2951776.0,0,0
2020-01-22,Armenia,ARM,AM,2951776.0,0,0
2020-01-21,Armenia,ARM,AM,2951776.0,0,0
2020-01-20,Armenia,ARM,AM,2951776.0,0,0
2020-01-19,Armenia,ARM,AM,2951776.0,0,0
2020-01-18,Armenia,ARM,AM,2951776.0,0,0
2020-01-17,Armenia,ARM,AM,2951776.0,0,0
2020-01-16,Armenia,ARM,AM,2951776.0,0,0
2020-01-15,Armenia,ARM,AM,2951776.0,0,0
2020-01-14,Armenia,ARM,AM,2951776.0,0,0
2020-01-13,Armenia,ARM,AM,2951776.0,0,0
2020-01-12,Armenia,ARM,AM,2951776.0,0,0
2020-01-11,Armenia,ARM,AM,2951776.0,0,0
2020-01-10,Armenia,ARM,AM,2951776.0,0,0
2020-01-09,Armenia,ARM,AM,2951776.0,0,0
2020-01-08,Armenia,ARM,AM,2951776.0,0,0
2020-01-07,Armenia,ARM,AM,2951776.0,0,0
2020-01-06,Armenia,ARM,AM,2951776.0,0,0
2020-01-05,Armenia,ARM,AM,2951776.0,0,0
2020-01-04,Armenia,ARM,AM,2951776.0,0,0
2020-01-03,Armenia,ARM,AM,2951776.0,0,0
2020-01-02,Armenia,ARM,AM,2951776.0,0,0
2020-01-01,Armenia,ARM,AM,2951776.0,0,0
2019-12-31,Armenia,ARM,AM,2951776.0,0,0
2020-04-27,Aruba,ABW,AW,105845.0,0,0
2020-04-26,Aruba,ABW,AW,105845.0,0,0
2020-04-25,Aruba,ABW,AW,105845.0,0,0
2020-04-24,Aruba,ABW,AW,105845.0,0,0
2020-04-23,Aruba,ABW,AW,105845.0,3,0
2020-04-22,Aruba,ABW,AW,105845.0,0,0
2020-04-21,Aruba,ABW,AW,105845.0,0,0
2020-04-20,Aruba,ABW,AW,105845.0,1,0
2020-04-19,Aruba,ABW,AW,105845.0,0,0
2020-04-18,Aruba,ABW,AW,105845.0,1,1
2020-04-17,Aruba,ABW,AW,105845.0,2,0
2020-04-16,Aruba,ABW,AW,105845.0,1,1
2020-04-15,Aruba,ABW,AW,105845.0,0,0
2020-04-14,Aruba,ABW,AW,105845.0,0,0
2020-04-13,Aruba,ABW,AW,105845.0,0,0
2020-04-12,Aruba,ABW,AW,105845.0,6,0
2020-04-11,Aruba,ABW,AW,105845.0,4,0
2020-04-10,Aruba,ABW,AW,105845.0,5,0
2020-04-09,Aruba,ABW,AW,105845.0,3,0
2020-04-08,Aruba,ABW,AW,105845.0,3,0
2020-04-07,Aruba,ABW,AW,105845.0,7,0
2020-04-06,Aruba,ABW,AW,105845.0,0,0
2020-04-05,Aruba,ABW,AW,105845.0,2,0
2020-04-04,Aruba,ABW,AW,105845.0,2,0
2020-04-03,Aruba,ABW,AW,105845.0,5,0
2020-04-02,Aruba,ABW,AW,105845.0,0,0
2020-04-01,Aruba,ABW,AW,105845.0,5,0
2020-03-30,Aruba,ABW,AW,105845.0,22,0
2020-03-29,Aruba,ABW,AW,105845.0,0,0
2020-03-28,Aruba,ABW,AW,105845.0,0,0
2020-03-27,Aruba,ABW,AW,105845.0,9,0
2020-03-26,Aruba,ABW,AW,105845.0,2,0
2020-03-25,Aruba,ABW,AW,105845.0,5,0
2020-03-24,Aruba,ABW,AW,105845.0,8,0
2020-03-20,Aruba,ABW,AW,105845.0,2,0
2020-03-13,Aruba,ABW,AW,105845.0,2,0
2020-04-27,Australia,AUS,AU,24992369.0,10,2
2020-04-26,Australia,AUS,AU,24992369.0,16,2
2020-04-25,Australia,AUS,AU,24992369.0,20,4
2020-04-24,Australia,AUS,AU,24992369.0,13,1
2020-04-23,Australia,AUS,AU,24992369.0,7,0
2020-04-22,Australia,AUS,AU,24992369.0,22,3
2020-04-21,Australia,AUS,AU,24992369.0,13,1
2020-04-20,Australia,AUS,AU,24992369.0,26,1
2020-04-19,Australia,AUS,AU,24992369.0,53,2
2020-04-18,Australia,AUS,AU,24992369.0,36,4
2020-04-17,Australia,AUS,AU,24992369.0,39,0
2020-04-16,Australia,AUS,AU,24992369.0,42,2
2020-04-15,Australia,AUS,AU,24992369.0,50,0
2020-04-14,Australia,AUS,AU,24992369.0,44,0
2020-04-13,Australia,AUS,AU,24992369.0,33,4
2020-04-12,Australia,AUS,AU,24992369.0,51,3
2020-04-11,Australia,AUS,AU,24992369.0,86,2
2020-04-10,Australia,AUS,AU,24992369.0,100,2
2020-04-09,Australia,AUS,AU,24992369.0,96,5
2020-04-08,Australia,AUS,AU,24992369.0,112,3
2020-04-07,Australia,AUS,AU,24992369.0,100,6
2020-04-06,Australia,AUS,AU,24992369.0,57,2
2020-04-05,Australia,AUS,AU,24992369.0,139,4
2020-04-04,Australia,AUS,AU,24992369.0,324,7
2020-04-03,Australia,AUS,AU,24992369.0,248,2
2020-04-02,Australia,AUS,AU,24992369.0,269,1
2020-04-01,Australia,AUS,AU,24992369.0,150,1
2020-03-31,Australia,AUS,AU,24992369.0,464,3
2020-03-30,Australia,AUS,AU,24992369.0,284,2
2020-03-29,Australia,AUS,AU,24992369.0,431,1
2020-03-28,Australia,AUS,AU,24992369.0,212,0
2020-03-27,Australia,AUS,AU,24992369.0,367,2
2020-03-26,Australia,AUS,AU,24992369.0,376,3
2020-03-25,Australia,AUS,AU,24992369.0,600,1
2020-03-24,Australia,AUS,AU,24992369.0,114,0
2020-03-23,Australia,AUS,AU,24992369.0,611,0
2020-03-22,Australia,AUS,AU,24992369.0,224,0
2020-03-21,Australia,AUS,AU,24992369.0,165,1
2020-03-20,Australia,AUS,AU,24992369.0,144,0
2020-03-19,Australia,AUS,AU,24992369.0,111,1
2020-03-18,Australia,AUS,AU,24992369.0,79,0
2020-03-17,Australia,AUS,AU,24992369.0,77,0
2020-03-16,Australia,AUS,AU,24992369.0,49,2
2020-03-15,Australia,AUS,AU,24992369.0,52,0
2020-03-14,Australia,AUS,AU,24992369.0,41,0
2020-03-13,Australia,AUS,AU,24992369.0,30,0
2020-03-12,Australia,AUS,AU,24992369.0,14,0
2020-03-11,Australia,AUS,AU,24992369.0,12,0
2020-03-10,Australia,AUS,AU,24992369.0,20,0
2020-03-09,Australia,AUS,AU,24992369.0,6,0
2020-03-08,Australia,AUS,AU,24992369.0,11,1
2020-03-07,Australia,AUS,AU,24992369.0,4,0
2020-03-06,Australia,AUS,AU,24992369.0,7,0
2020-03-05,Australia,AUS,AU,24992369.0,11,1
2020-03-04,Australia,AUS,AU,24992369.0,8,0
2020-03-03,Australia,AUS,AU,24992369.0,4,0
2020-03-02,Australia,AUS,AU,24992369.0,3,0
2020-03-01,Australia,AUS,AU,24992369.0,1,1
2020-02-29,Australia,AUS,AU,24992369.0,2,0
2020-02-28,Australia,AUS,AU,24992369.0,0,0
2020-02-27,Australia,AUS,AU,24992369.0,1,0
2020-02-26,Australia,AUS,AU,24992369.0,0,0
2020-02-25,Australia,AUS,AU,24992369.0,0,0
2020-02-24,Australia,AUS,AU,24992369.0,0,0
2020-02-23,Australia,AUS,AU,24992369.0,1,0
2020-02-22,Australia,AUS,AU,24992369.0,4,0
2020-02-21,Australia,AUS,AU,24992369.0,2,0
2020-02-20,Australia,AUS,AU,24992369.0,0,0
2020-02-19,Australia,AUS,AU,24992369.0,0,0
2020-02-18,Australia,AUS,AU,24992369.0,0,0
2020-02-17,Australia,AUS,AU,24992369.0,0,0
2020-02-16,Australia,AUS,AU,24992369.0,0,0
2020-02-15,Australia,AUS,AU,24992369.0,0,0
2020-02-14,Australia,AUS,AU,24992369.0,1,0
2020-02-13,Australia,AUS,AU,24992369.0,0,0
2020-02-12,Australia,AUS,AU,24992369.0,0,0
2020-02-11,Australia,AUS,AU,24992369.0,0,0
2020-02-10,Australia,AUS,AU,24992369.0,0,0
2020-02-09,Australia,AUS,AU,24992369.0,0,0
2020-02-08,Australia,AUS,AU,24992369.0,0,0
2020-02-07,Australia,AUS,AU,24992369.0,1,0
2020-02-06,Australia,AUS,AU,24992369.0,1,0
2020-02-05,Australia,AUS,AU,24992369.0,1,0
2020-02-04,Australia,AUS,AU,24992369.0,0,0
2020-02-03,Australia,AUS,AU,24992369.0,0,0
2020-02-02,Australia,AUS,AU,24992369.0,2,0
2020-02-01,Australia,AUS,AU,24992369.0,2,0
2020-01-31,Australia,AUS,AU,24992369.0,1,0
2020-01-30,Australia,AUS,AU,24992369.0,2,0
2020-01-29,Australia,AUS,AU,24992369.0,0,0
2020-01-28,Australia,AUS,AU,24992369.0,0,0
2020-01-27,Australia,AUS,AU,24992369.0,0,0
2020-01-26,Australia,AUS,AU,24992369.0,3,0
2020-01-25,Australia,AUS,AU,24992369.0,1,0
2020-01-24,Australia,AUS,AU,24992369.0,0,0
2020-01-23,Australia,AUS,AU,24992369.0,0,0
2020-01-22,Australia,AUS,AU,24992369.0,0,0
2020-01-21,Australia,AUS,AU,24992369.0,0,0
2020-01-20,Australia,AUS,AU,24992369.0,0,0
2020-01-19,Australia,AUS,AU,24992369.0,0,0
2020-01-18,Australia,AUS,AU,24992369.0,0,0
2020-01-17,Australia,AUS,AU,24992369.0,0,0
2020-01-16,Australia,AUS,AU,24992369.0,0,0
2020-01-15,Australia,AUS,AU,24992369.0,0,0
2020-01-14,Australia,AUS,AU,24992369.0,0,0
2020-01-13,Australia,AUS,AU,24992369.0,0,0
2020-01-12,Australia,AUS,AU,24992369.0,0,0
2020-01-11,Australia,AUS,AU,24992369.0,0,0
2020-01-10,Australia,AUS,AU,24992369.0,0,0
2020-01-09,Australia,AUS,AU,24992369.0,0,0
2020-01-08,Australia,AUS,AU,24992369.0,0,0
2020-01-07,Australia,AUS,AU,24992369.0,0,0
2020-01-06,Australia,AUS,AU,24992369.0,0,0
2020-01-05,Australia,AUS,AU,24992369.0,0,0
2020-01-04,Australia,AUS,AU,24992369.0,0,0
2020-01-03,Australia,AUS,AU,24992369.0,0,0
2020-01-02,Australia,AUS,AU,24992369.0,0,0
2020-01-01,Australia,AUS,AU,24992369.0,0,0
2019-12-31,Australia,AUS,AU,24992369.0,0,0
2020-04-27,Austria,AUT,AT,8847037.0,55,6
2020-04-26,Austria,AUT,AT,8847037.0,66,23
2020-04-25,Austria,AUT,AT,8847037.0,83,5
2020-04-24,Austria,AUT,AT,8847037.0,61,14
2020-04-23,Austria,AUT,AT,8847037.0,91,31
2020-04-22,Austria,AUT,AT,8847037.0,50,1
2020-04-21,Austria,AUT,AT,8847037.0,73,10
2020-04-20,Austria,AUT,AT,8847037.0,48,9
2020-04-19,Austria,AUT,AT,8847037.0,59,12
2020-04-18,Austria,AUT,AT,8847037.0,155,21
2020-04-17,Austria,AUT,AT,8847037.0,78,17
2020-04-16,Austria,AUT,AT,8847037.0,136,9
2020-04-15,Austria,AUT,AT,8847037.0,191,16
2020-04-14,Austria,AUT,AT,8847037.0,106,18
2020-04-13,Austria,AUT,AT,8847037.0,130,13
2020-04-12,Austria,AUT,AT,8847037.0,247,18
2020-04-11,Austria,AUT,AT,8847037.0,312,24
2020-04-10,Austria,AUT,AT,8847037.0,279,22
2020-04-09,Austria,AUT,AT,8847037.0,329,30
2020-04-08,Austria,AUT,AT,8847037.0,343,23
2020-04-07,Austria,AUT,AT,8847037.0,314,16
2020-04-06,Austria,AUT,AT,8847037.0,217,18
2020-04-05,Austria,AUT,AT,8847037.0,241,18
2020-04-04,Austria,AUT,AT,8847037.0,396,10
2020-04-03,Austria,AUT,AT,8847037.0,418,12
2020-04-02,Austria,AUT,AT,8847037.0,529,18
2020-04-01,Austria,AUT,AT,8847037.0,564,20
2020-03-31,Austria,AUT,AT,8847037.0,805,22
2020-03-30,Austria,AUT,AT,8847037.0,522,18
2020-03-29,Austria,AUT,AT,8847037.0,594,0
2020-03-28,Austria,AUT,AT,8847037.0,668,16
2020-03-27,Austria,AUT,AT,8847037.0,1141,18
2020-03-26,Austria,AUT,AT,8847037.0,606,4
2020-03-25,Austria,AUT,AT,8847037.0,796,5
2020-03-24,Austria,AUT,AT,8847037.0,855,9
2020-03-23,Austria,AUT,AT,8847037.0,607,8
2020-03-22,Austria,AUT,AT,8847037.0,375,2
2020-03-21,Austria,AUT,AT,8847037.0,453,0
2020-03-20,Austria,AUT,AT,8847037.0,550,2
2020-03-19,Austria,AUT,AT,8847037.0,314,1
2020-03-18,Austria,AUT,AT,8847037.0,316,0
2020-03-17,Austria,AUT,AT,8847037.0,156,2
2020-03-16,Austria,AUT,AT,8847037.0,205,0
2020-03-15,Austria,AUT,AT,8847037.0,151,0
2020-03-14,Austria,AUT,AT,8847037.0,143,0
2020-03-13,Austria,AUT,AT,8847037.0,115,1
2020-03-12,Austria,AUT,AT,8847037.0,64,0
2020-03-11,Austria,AUT,AT,8847037.0,51,0
2020-03-10,Austria,AUT,AT,8847037.0,29,0
2020-03-09,Austria,AUT,AT,8847037.0,3,0
2020-03-08,Austria,AUT,AT,8847037.0,25,0
2020-03-07,Austria,AUT,AT,8847037.0,33,0
2020-03-06,Austria,AUT,AT,8847037.0,12,0
2020-03-05,Austria,AUT,AT,8847037.0,5,0
2020-03-04,Austria,AUT,AT,8847037.0,6,0
2020-03-03,Austria,AUT,AT,8847037.0,4,0
2020-03-02,Austria,AUT,AT,8847037.0,4,0
2020-03-01,Austria,AUT,AT,8847037.0,3,0
2020-02-29,Austria,AUT,AT,8847037.0,2,0
2020-02-28,Austria,AUT,AT,8847037.0,3,0
2020-02-27,Austria,AUT,AT,8847037.0,0,0
2020-02-26,Austria,AUT,AT,8847037.0,2,0
2020-02-25,Austria,AUT,AT,8847037.0,0,0
2020-02-24,Austria,AUT,AT,8847037.0,0,0
2020-02-23,Austria,AUT,AT,8847037.0,0,0
2020-02-22,Austria,AUT,AT,8847037.0,0,0
2020-02-21,Austria,AUT,AT,8847037.0,0,0
2020-02-20,Austria,AUT,AT,8847037.0,0,0
2020-02-19,Austria,AUT,AT,8847037.0,0,0
2020-02-18,Austria,AUT,AT,8847037.0,0,0
2020-02-17,Austria,AUT,AT,8847037.0,0,0
2020-02-16,Austria,AUT,AT,8847037.0,0,0
2020-02-15,Austria,AUT,AT,8847037.0,0,0
2020-02-14,Austria,AUT,AT,8847037.0,0,0
2020-02-13,Austria,AUT,AT,8847037.0,0,0
2020-02-12,Austria,AUT,AT,8847037.0,0,0
2020-02-11,Austria,AUT,AT,8847037.0,0,0
2020-02-10,Austria,AUT,AT,8847037.0,0,0
2020-02-09,Austria,AUT,AT,8847037.0,0,0
2020-02-08,Austria,AUT,AT,8847037.0,0,0
2020-02-07,Austria,AUT,AT,8847037.0,0,0
2020-02-06,Austria,AUT,AT,8847037.0,0,0
2020-02-05,Austria,AUT,AT,8847037.0,0,0
2020-02-04,Austria,AUT,AT,8847037.0,0,0
2020-02-03,Austria,AUT,AT,8847037.0,0,0
2020-02-02,Austria,AUT,AT,8847037.0,0,0
2020-02-01,Austria,AUT,AT,8847037.0,0,0
2020-01-31,Austria,AUT,AT,8847037.0,0,0
2020-01-30,Austria,AUT,AT,8847037.0,0,0
2020-01-29,Austria,AUT,AT,8847037.0,0,0
2020-01-28,Austria,AUT,AT,8847037.0,0,0
2020-01-27,Austria,AUT,AT,8847037.0,0,0
2020-01-26,Austria,AUT,AT,8847037.0,0,0
2020-01-25,Austria,AUT,AT,8847037.0,0,0
2020-01-24,Austria,AUT,AT,8847037.0,0,0
2020-01-23,Austria,AUT,AT,8847037.0,0,0
2020-01-22,Austria,AUT,AT,8847037.0,0,0
2020-01-21,Austria,AUT,AT,8847037.0,0,0
2020-01-20,Austria,AUT,AT,8847037.0,0,0
2020-01-19,Austria,AUT,AT,8847037.0,0,0
2020-01-18,Austria,AUT,AT,8847037.0,0,0
2020-01-17,Austria,AUT,AT,8847037.0,0,0
2020-01-16,Austria,AUT,AT,8847037.0,0,0
2020-01-15,Austria,AUT,AT,8847037.0,0,0
2020-01-14,Austria,AUT,AT,8847037.0,0,0
2020-01-13,Austria,AUT,AT,8847037.0,0,0
2020-01-12,Austria,AUT,AT,8847037.0,0,0
2020-01-11,Austria,AUT,AT,8847037.0,0,0
2020-01-10,Austria,AUT,AT,8847037.0,0,0
2020-01-09,Austria,AUT,AT,8847037.0,0,0
2020-01-08,Austria,AUT,AT,8847037.0,0,0
2020-01-07,Austria,AUT,AT,8847037.0,0,0
2020-01-06,Austria,AUT,AT,8847037.0,0,0
2020-01-05,Austria,AUT,AT,8847037.0,0,0
2020-01-04,Austria,AUT,AT,8847037.0,0,0
2020-01-03,Austria,AUT,AT,8847037.0,0,0
2020-01-02,Austria,AUT,AT,8847037.0,0,0
2020-01-01,Austria,AUT,AT,8847037.0,0,0
2019-12-31,Austria,AUT,AT,8847037.0,0,0
2020-04-27,Azerbaijan,AZE,AZ,9942334.0,28,0
2020-04-26,Azerbaijan,AZE,AZ,9942334.0,25,0
2020-04-25,Azerbaijan,AZE,AZ,9942334.0,44,1
2020-04-24,Azerbaijan,AZE,AZ,9942334.0,30,0
2020-04-23,Azerbaijan,AZE,AZ,9942334.0,38,0
2020-04-22,Azerbaijan,AZE,AZ,9942334.0,44,1
2020-04-21,Azerbaijan,AZE,AZ,9942334.0,38,0
2020-04-20,Azerbaijan,AZE,AZ,9942334.0,25,1
2020-04-19,Azerbaijan,AZE,AZ,9942334.0,33,3
2020-04-18,Azerbaijan,AZE,AZ,9942334.0,57,0
2020-04-17,Azerbaijan,AZE,AZ,9942334.0,30,2
2020-04-16,Azerbaijan,AZE,AZ,9942334.0,56,0
2020-04-15,Azerbaijan,AZE,AZ,9942334.0,49,1
2020-04-14,Azerbaijan,AZE,AZ,9942334.0,50,1
2020-04-13,Azerbaijan,AZE,AZ,9942334.0,40,0
2020-04-12,Azerbaijan,AZE,AZ,9942334.0,67,1
2020-04-11,Azerbaijan,AZE,AZ,9942334.0,65,1
2020-04-10,Azerbaijan,AZE,AZ,9942334.0,104,1
2020-04-09,Azerbaijan,AZE,AZ,9942334.0,105,0
2020-04-08,Azerbaijan,AZE,AZ,9942334.0,76,1
2020-04-07,Azerbaijan,AZE,AZ,9942334.0,57,0
2020-04-06,Azerbaijan,AZE,AZ,9942334.0,63,2
2020-04-05,Azerbaijan,AZE,AZ,9942334.0,78,0
2020-04-04,Azerbaijan,AZE,AZ,9942334.0,43,0
2020-04-03,Azerbaijan,AZE,AZ,9942334.0,41,0
2020-04-02,Azerbaijan,AZE,AZ,9942334.0,61,0
2020-04-01,Azerbaijan,AZE,AZ,9942334.0,25,1
2020-03-31,Azerbaijan,AZE,AZ,9942334.0,64,0
2020-03-30,Azerbaijan,AZE,AZ,9942334.0,27,0
2020-03-29,Azerbaijan,AZE,AZ,9942334.0,17,1
2020-03-28,Azerbaijan,AZE,AZ,9942334.0,43,0
2020-03-27,Azerbaijan,AZE,AZ,9942334.0,29,1
2020-03-26,Azerbaijan,AZE,AZ,9942334.0,6,1
2020-03-25,Azerbaijan,AZE,AZ,9942334.0,15,0
2020-03-24,Azerbaijan,AZE,AZ,9942334.0,7,0
2020-03-23,Azerbaijan,AZE,AZ,9942334.0,12,0
2020-03-22,Azerbaijan,AZE,AZ,9942334.0,9,0
2020-03-21,Azerbaijan,AZE,AZ,9942334.0,0,1
2020-03-20,Azerbaijan,AZE,AZ,9942334.0,10,0
2020-03-19,Azerbaijan,AZE,AZ,9942334.0,6,0
2020-03-18,Azerbaijan,AZE,AZ,9942334.0,9,0
2020-03-17,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-03-16,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-03-15,Azerbaijan,AZE,AZ,9942334.0,6,0
2020-03-13,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-03-12,Azerbaijan,AZE,AZ,9942334.0,2,0
2020-03-11,Azerbaijan,AZE,AZ,9942334.0,2,0
2020-03-07,Azerbaijan,AZE,AZ,9942334.0,3,0
2020-03-06,Azerbaijan,AZE,AZ,9942334.0,3,0
2020-03-02,Azerbaijan,AZE,AZ,9942334.0,2,0
2020-03-01,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-02-29,Azerbaijan,AZE,AZ,9942334.0,1,0
2020-02-28,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-02-27,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-02-26,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-02-25,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-02-24,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-02-23,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-02-22,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-02-21,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-02-20,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-02-19,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-02-18,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-02-17,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-02-16,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-02-15,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-02-14,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-02-13,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-02-12,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-02-11,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-02-10,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-02-09,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-02-08,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-02-07,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-02-06,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-02-05,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-02-04,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-02-03,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-02-02,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-02-01,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-01-31,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-01-30,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-01-29,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-01-28,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-01-27,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-01-26,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-01-25,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-01-24,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-01-23,Azerbaijan,AZE,AZ,9942334.0,0,0
2020-01-22,Azerbaijan,AZE,AZ,9942334.0,0,0
